,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
479,"The Art of the Fugue, BWV 1080: Contrapunctus III - Excerpts",Glenn Gould plays Bach,Johann Sebastian Bach,140400,spotify:track:0LVVATLcOLhdzLdmepKsdF,https://api.spotify.com/v1/tracks/0LVVATLcOLhdzLdmepKsdF,0.351,0.0456,2.0,-26.321,0.0,0.036,0.975,0.852,0.119,0.275,132.855,audio_features,0LVVATLcOLhdzLdmepKsdF,spotify:track:0LVVATLcOLhdzLdmepKsdF,https://api.spotify.com/v1/tracks/0LVVATLcOLhdzLdmepKsdF,https://api.spotify.com/v1/audio-analysis/0LVVATLcOLhdzLdmepKsdF,140400.0,4.0,
480,"The Art of the Fugue, BWV 1080: Contrapunctus IV - Excerpts",Glenn Gould plays Bach,Johann Sebastian Bach,201800,spotify:track:1Bbae1nKDxdKi7EGWxGqOX,https://api.spotify.com/v1/tracks/1Bbae1nKDxdKi7EGWxGqOX,0.343,0.25,2.0,-14.37,0.0,0.03,0.834,0.000157,0.203,0.471,86.448,audio_features,1Bbae1nKDxdKi7EGWxGqOX,spotify:track:1Bbae1nKDxdKi7EGWxGqOX,https://api.spotify.com/v1/tracks/1Bbae1nKDxdKi7EGWxGqOX,https://api.spotify.com/v1/audio-analysis/1Bbae1nKDxdKi7EGWxGqOX,201800.0,4.0,
481,"The Art of the Fugue, BWV 1080: Contrapunctus VII à 4 per augmentationem et diminutionem - Excerpts","Bach: Excerpts from The Art of the Fugue, BWV 1080 & Prelude & Fugue in B-Flat Major, BWV 898",Johann Sebastian Bach,228373,spotify:track:1T22Kx2NTuvC4TToo6rjDM,https://api.spotify.com/v1/tracks/1T22Kx2NTuvC4TToo6rjDM,0.189,0.163,2.0,-18.708,0.0,0.0351,0.763,0.00132,0.0954,0.244,137.415,audio_features,1T22Kx2NTuvC4TToo6rjDM,spotify:track:1T22Kx2NTuvC4TToo6rjDM,https://api.spotify.com/v1/tracks/1T22Kx2NTuvC4TToo6rjDM,https://api.spotify.com/v1/audio-analysis/1T22Kx2NTuvC4TToo6rjDM,228373.0,4.0,
482,"The Art of the Fugue, BWV 1080: Contrapunctus VI à 4 in stylo francese - Excerpts",Glenn Gould plays Bach,Johann Sebastian Bach,297666,spotify:track:3FNTBPEKSwBVDwz3xC5O8t,https://api.spotify.com/v1/tracks/3FNTBPEKSwBVDwz3xC5O8t,0.161,0.206,2.0,-14.981,0.0,0.0371,0.31,0.0703,0.198,0.213,65.088,audio_features,3FNTBPEKSwBVDwz3xC5O8t,spotify:track:3FNTBPEKSwBVDwz3xC5O8t,https://api.spotify.com/v1/tracks/3FNTBPEKSwBVDwz3xC5O8t,https://api.spotify.com/v1/audio-analysis/3FNTBPEKSwBVDwz3xC5O8t,297667.0,4.0,
483,"The Art of the Fugue, BWV 1080: Contrapunctus VII à 4 per augmentationem et diminutionem - Excerpts",Glenn Gould plays Bach,Johann Sebastian Bach,228373,spotify:track:22C798gHHdivvGNPxTcd2d,https://api.spotify.com/v1/tracks/22C798gHHdivvGNPxTcd2d,0.189,0.163,2.0,-18.708,0.0,0.0351,0.763,0.00132,0.0954,0.244,137.415,audio_features,22C798gHHdivvGNPxTcd2d,spotify:track:22C798gHHdivvGNPxTcd2d,https://api.spotify.com/v1/tracks/22C798gHHdivvGNPxTcd2d,https://api.spotify.com/v1/audio-analysis/22C798gHHdivvGNPxTcd2d,228373.0,4.0,
484,"The Art of the Fugue, BWV 1080: Contrapunctus VIII à 3 - Excerpts",Glenn Gould plays Bach,Johann Sebastian Bach,295373,spotify:track:7elvpv0laJlQuZFgMePW9y,https://api.spotify.com/v1/tracks/7elvpv0laJlQuZFgMePW9y,0.402,0.255,2.0,-18.192,0.0,0.0336,0.818,0.00044,0.152,0.576,80.618,audio_features,7elvpv0laJlQuZFgMePW9y,spotify:track:7elvpv0laJlQuZFgMePW9y,https://api.spotify.com/v1/tracks/7elvpv0laJlQuZFgMePW9y,https://api.spotify.com/v1/audio-analysis/7elvpv0laJlQuZFgMePW9y,295373.0,4.0,
485,"The Art of Fugue, BWV 1080: Contrapunctus IX à 4 alla duodecima","J.S. Bach: The Art of Fugue, BWV 1080",Johann Sebastian Bach,178368,spotify:track:7eaIDJPWnA1cb2rId1zkTW,https://api.spotify.com/v1/tracks/7eaIDJPWnA1cb2rId1zkTW,0.38,0.253,2.0,-23.879,0.0,0.0346,0.993,0.874,0.0895,0.748,94.216,audio_features,7eaIDJPWnA1cb2rId1zkTW,spotify:track:7eaIDJPWnA1cb2rId1zkTW,https://api.spotify.com/v1/tracks/7eaIDJPWnA1cb2rId1zkTW,https://api.spotify.com/v1/audio-analysis/7eaIDJPWnA1cb2rId1zkTW,178368.0,4.0,
486,"The Art of Fugue, BWV 1080 (Excerpts Arr. for Chamber Ensemble): Contrapunctus XIIa à 4 in forma rectus 1","J.S. Bach: The Art of Fugue, BWV 1080",Johann Sebastian Bach,181053,spotify:track:5lrl4LltxIlVpt5XyW2fVo,https://api.spotify.com/v1/tracks/5lrl4LltxIlVpt5XyW2fVo,0.132,0.0722,1.0,-24.13,0.0,0.04,0.833,0.412,0.0952,0.236,91.726,audio_features,5lrl4LltxIlVpt5XyW2fVo,spotify:track:5lrl4LltxIlVpt5XyW2fVo,https://api.spotify.com/v1/tracks/5lrl4LltxIlVpt5XyW2fVo,https://api.spotify.com/v1/audio-analysis/5lrl4LltxIlVpt5XyW2fVo,181053.0,4.0,
487,"The Art of the Fugue, BWV 1080: Contrapunctus II","Bach: Excerpts from The Art of the Fugue, BWV 1080 & Prelude & Fugue in B-Flat Major, BWV 898",Johann Sebastian Bach,136560,spotify:track:5kqM9RcOxPNjy8o4Xxopc5,https://api.spotify.com/v1/tracks/5kqM9RcOxPNjy8o4Xxopc5,0.393,0.31,2.0,-18.501,0.0,0.0427,0.992,0.888,0.115,0.827,77.494,audio_features,5kqM9RcOxPNjy8o4Xxopc5,spotify:track:5kqM9RcOxPNjy8o4Xxopc5,https://api.spotify.com/v1/tracks/5kqM9RcOxPNjy8o4Xxopc5,https://api.spotify.com/v1/audio-analysis/5kqM9RcOxPNjy8o4Xxopc5,136560.0,3.0,
488,"The Art of Fugue, BWV 1080: Contrapunctus IV",Bach: The Art of Fugue,Johann Sebastian Bach,163350,spotify:track:6wh160qmhZyuOAataPU1Ns,https://api.spotify.com/v1/tracks/6wh160qmhZyuOAataPU1Ns,0.442,0.154,2.0,-24.367,0.0,0.0326,0.994,0.863,0.0751,0.526,105.92,audio_features,6wh160qmhZyuOAataPU1Ns,spotify:track:6wh160qmhZyuOAataPU1Ns,https://api.spotify.com/v1/tracks/6wh160qmhZyuOAataPU1Ns,https://api.spotify.com/v1/audio-analysis/6wh160qmhZyuOAataPU1Ns,163350.0,4.0,
489,"The Art of Fugue, BWV 1080: Contrapunctus IX à 4 alla duodecima","J.S. Bach: The Art of Fugue, BWV 1080",Johann Sebastian Bach,178368,spotify:track:7eaIDJPWnA1cb2rId1zkTW,https://api.spotify.com/v1/tracks/7eaIDJPWnA1cb2rId1zkTW,0.38,0.253,2.0,-23.879,0.0,0.0346,0.993,0.874,0.0895,0.748,94.216,audio_features,7eaIDJPWnA1cb2rId1zkTW,spotify:track:7eaIDJPWnA1cb2rId1zkTW,https://api.spotify.com/v1/tracks/7eaIDJPWnA1cb2rId1zkTW,https://api.spotify.com/v1/audio-analysis/7eaIDJPWnA1cb2rId1zkTW,178368.0,4.0,
490,"The Art of Fugue, BWV 1080: Contrapunctus XII à 4","J.S. Bach: The Art of Fugue, BWV 1080",Johann Sebastian Bach,185941,spotify:track:230nsurRKKFLdbWpKuhE7O,https://api.spotify.com/v1/tracks/230nsurRKKFLdbWpKuhE7O,0.386,0.131,7.0,-24.826,0.0,0.0442,0.99,0.89,0.0846,0.213,117.543,audio_features,230nsurRKKFLdbWpKuhE7O,spotify:track:230nsurRKKFLdbWpKuhE7O,https://api.spotify.com/v1/tracks/230nsurRKKFLdbWpKuhE7O,https://api.spotify.com/v1/audio-analysis/230nsurRKKFLdbWpKuhE7O,185941.0,4.0,
491,"The Art of Fugue, BWV 1080: Contrapunctus inversus XIII a 3, forma recta","J.S. Bach: The Art of Fugue, BWV 1080",Johann Sebastian Bach,130813,spotify:track:0jDriLyJEiJb3C0wHx1z3a,https://api.spotify.com/v1/tracks/0jDriLyJEiJb3C0wHx1z3a,0.422,0.18,2.0,-24.376,0.0,0.0457,0.993,0.905,0.0986,0.818,103.73,audio_features,0jDriLyJEiJb3C0wHx1z3a,spotify:track:0jDriLyJEiJb3C0wHx1z3a,https://api.spotify.com/v1/tracks/0jDriLyJEiJb3C0wHx1z3a,https://api.spotify.com/v1/audio-analysis/0jDriLyJEiJb3C0wHx1z3a,130813.0,4.0,
492,"The Art of the Fugue, BWV 1080: Contrapunctus XIV (Fuga à 3 soggetti) - Excerpt",Glenn Gould plays Bach,Johann Sebastian Bach,738893,spotify:track:2h6j2JfBOVcRW7srNucMJQ,https://api.spotify.com/v1/tracks/2h6j2JfBOVcRW7srNucMJQ,0.44,0.0615,10.0,-24.16,1.0,0.0803,0.994,0.928,0.0945,0.193,77.165,audio_features,2h6j2JfBOVcRW7srNucMJQ,spotify:track:2h6j2JfBOVcRW7srNucMJQ,https://api.spotify.com/v1/tracks/2h6j2JfBOVcRW7srNucMJQ,https://api.spotify.com/v1/audio-analysis/2h6j2JfBOVcRW7srNucMJQ,738893.0,4.0,
493,"Prelude and Fugue in B-Flat Major, BWV 898 (On the Name ""Bach"") [Transcribed for Brass Ensemble]",More Greatest Hits,Johann Sebastian Bach,293866,spotify:track:7yyH1vtqUnAp3CNcGbmyVf,https://api.spotify.com/v1/tracks/7yyH1vtqUnAp3CNcGbmyVf,0.441,0.08,8.0,-26.815,1.0,0.0394,0.988,0.942,0.158,0.181,105.962,audio_features,7yyH1vtqUnAp3CNcGbmyVf,spotify:track:7yyH1vtqUnAp3CNcGbmyVf,https://api.spotify.com/v1/tracks/7yyH1vtqUnAp3CNcGbmyVf,https://api.spotify.com/v1/audio-analysis/7yyH1vtqUnAp3CNcGbmyVf,293867.0,4.0,
494,I Think I'm in Love with You - Radio Version,I Think I'm In Love With You - EP,Jessica Simpson,218160,spotify:track:1wI8efY1D1tq2VssirAS8H,https://api.spotify.com/v1/tracks/1wI8efY1D1tq2VssirAS8H,0.721,0.865,9.0,-5.161,1.0,0.0589,0.00871,1.58e-05,0.0766,0.816,105.985,audio_features,1wI8efY1D1tq2VssirAS8H,spotify:track:1wI8efY1D1tq2VssirAS8H,https://api.spotify.com/v1/tracks/1wI8efY1D1tq2VssirAS8H,https://api.spotify.com/v1/audio-analysis/1wI8efY1D1tq2VssirAS8H,218160.0,4.0,
495,I Think I'm in Love with You - Peter Rauhofer Club Mix,This Is The Remix,Jessica Simpson,559200,spotify:track:4zVgUr2micwI9dvbJxhTI4,https://api.spotify.com/v1/tracks/4zVgUr2micwI9dvbJxhTI4,0.699,0.785,6.0,-7.381,0.0,0.0454,0.273,0.00356,0.0951,0.625,129.991,audio_features,4zVgUr2micwI9dvbJxhTI4,spotify:track:4zVgUr2micwI9dvbJxhTI4,https://api.spotify.com/v1/tracks/4zVgUr2micwI9dvbJxhTI4,https://api.spotify.com/v1/audio-analysis/4zVgUr2micwI9dvbJxhTI4,559200.0,4.0,
496,I Think I'm in Love with You - Peter Rauhofer Dub Mix,I Think I'm In Love With You - EP,Jessica Simpson,352533,spotify:track:56eciRBTLpXaboCIyMDEGA,https://api.spotify.com/v1/tracks/56eciRBTLpXaboCIyMDEGA,0.703,0.762,6.0,-8.555,1.0,0.0404,0.313,0.273,0.1,0.457,129.978,audio_features,56eciRBTLpXaboCIyMDEGA,spotify:track:56eciRBTLpXaboCIyMDEGA,https://api.spotify.com/v1/tracks/56eciRBTLpXaboCIyMDEGA,https://api.spotify.com/v1/audio-analysis/56eciRBTLpXaboCIyMDEGA,352533.0,4.0,
497,I Think I'm in Love with You - Lenny B's Club Mix,I Think I'm In Love With You - EP,Jessica Simpson,578733,spotify:track:0IGYDO5937v7u8KX0SxM5M,https://api.spotify.com/v1/tracks/0IGYDO5937v7u8KX0SxM5M,0.74,0.87,6.0,-6.382,0.0,0.048,0.0104,0.678,0.263,0.524,127.995,audio_features,0IGYDO5937v7u8KX0SxM5M,spotify:track:0IGYDO5937v7u8KX0SxM5M,https://api.spotify.com/v1/tracks/0IGYDO5937v7u8KX0SxM5M,https://api.spotify.com/v1/audio-analysis/0IGYDO5937v7u8KX0SxM5M,578733.0,4.0,
498,I Think I'm in Love with You - Soda Club 'funk' mix,I Think I'm In Love With You - EP,Jessica Simpson,449306,spotify:track:1kxYHCYDYz0T0lGysnSWdK,https://api.spotify.com/v1/tracks/1kxYHCYDYz0T0lGysnSWdK,0.799,0.981,1.0,-6.094,1.0,0.0534,0.0188,0.653,0.0689,0.539,130.874,audio_features,1kxYHCYDYz0T0lGysnSWdK,spotify:track:1kxYHCYDYz0T0lGysnSWdK,https://api.spotify.com/v1/tracks/1kxYHCYDYz0T0lGysnSWdK,https://api.spotify.com/v1/audio-analysis/1kxYHCYDYz0T0lGysnSWdK,449307.0,4.0,
499,Stratosphärenlieder,Stratosphärenlieder,PeterLicht,211040,spotify:track:2GBf1rke5z9O6ERHVo1NgE,https://api.spotify.com/v1/tracks/2GBf1rke5z9O6ERHVo1NgE,0.526,0.743,8.0,-7.789,1.0,0.0337,0.00828,0.181,0.0961,0.245,90.518,audio_features,2GBf1rke5z9O6ERHVo1NgE,spotify:track:2GBf1rke5z9O6ERHVo1NgE,https://api.spotify.com/v1/tracks/2GBf1rke5z9O6ERHVo1NgE,https://api.spotify.com/v1/audio-analysis/2GBf1rke5z9O6ERHVo1NgE,211040.0,4.0,
500,Antilopen eins,Stratosphärenlieder,PeterLicht,223160,spotify:track:3zY5QzmiE666ToJ8rbAmiG,https://api.spotify.com/v1/tracks/3zY5QzmiE666ToJ8rbAmiG,0.714,0.459,4.0,-10.435,1.0,0.0378,0.556,0.00259,0.173,0.847,110.008,audio_features,3zY5QzmiE666ToJ8rbAmiG,spotify:track:3zY5QzmiE666ToJ8rbAmiG,https://api.spotify.com/v1/tracks/3zY5QzmiE666ToJ8rbAmiG,https://api.spotify.com/v1/audio-analysis/3zY5QzmiE666ToJ8rbAmiG,223160.0,4.0,
501,Abfliegen,Stratosphärenlieder,PeterLicht,187226,spotify:track:2QuwZoWaJGxpqSRZkuUfM8,https://api.spotify.com/v1/tracks/2QuwZoWaJGxpqSRZkuUfM8,0.635,0.888,8.0,-6.678,1.0,0.0356,0.00458,0.00118,0.335,0.576,119.999,audio_features,2QuwZoWaJGxpqSRZkuUfM8,spotify:track:2QuwZoWaJGxpqSRZkuUfM8,https://api.spotify.com/v1/tracks/2QuwZoWaJGxpqSRZkuUfM8,https://api.spotify.com/v1/audio-analysis/2QuwZoWaJGxpqSRZkuUfM8,187227.0,4.0,
502,Bisnispipeul,Stratosphärenlieder,PeterLicht,201533,spotify:track:3OEx6DV9d6Fna7xFbQ1UrS,https://api.spotify.com/v1/tracks/3OEx6DV9d6Fna7xFbQ1UrS,0.76,0.344,7.0,-13.096,1.0,0.0421,0.313,0.0139,0.094,0.22,128.878,audio_features,3OEx6DV9d6Fna7xFbQ1UrS,spotify:track:3OEx6DV9d6Fna7xFbQ1UrS,https://api.spotify.com/v1/tracks/3OEx6DV9d6Fna7xFbQ1UrS,https://api.spotify.com/v1/audio-analysis/3OEx6DV9d6Fna7xFbQ1UrS,201533.0,4.0,
503,Safarinachmittag,Stratosphärenlieder,PeterLicht,297893,spotify:track:7eAHUbcPp3uKaKNNETPVla,https://api.spotify.com/v1/tracks/7eAHUbcPp3uKaKNNETPVla,0.644,0.703,4.0,-7.827,0.0,0.072,0.176,0.00721,0.136,0.524,98.004,audio_features,7eAHUbcPp3uKaKNNETPVla,spotify:track:7eAHUbcPp3uKaKNNETPVla,https://api.spotify.com/v1/tracks/7eAHUbcPp3uKaKNNETPVla,https://api.spotify.com/v1/audio-analysis/7eAHUbcPp3uKaKNNETPVla,297893.0,4.0,
504,Morgenlied,Stratosphärenlieder,PeterLicht,375773,spotify:track:0axmpPxYYMrgEaQoSFusUp,https://api.spotify.com/v1/tracks/0axmpPxYYMrgEaQoSFusUp,0.647,0.642,4.0,-8.965,0.0,0.0289,0.28,0.0387,0.329,0.501,111.957,audio_features,0axmpPxYYMrgEaQoSFusUp,spotify:track:0axmpPxYYMrgEaQoSFusUp,https://api.spotify.com/v1/tracks/0axmpPxYYMrgEaQoSFusUp,https://api.spotify.com/v1/audio-analysis/0axmpPxYYMrgEaQoSFusUp,375773.0,4.0,
505,Die Geschichte vom Sommer,Stratosphärenlieder,PeterLicht,235960,spotify:track:7KRAJBEvwstmHtmx3Mx1XW,https://api.spotify.com/v1/tracks/7KRAJBEvwstmHtmx3Mx1XW,0.739,0.593,2.0,-7.001,1.0,0.0295,0.562,2e-05,0.588,0.8,124.93,audio_features,7KRAJBEvwstmHtmx3Mx1XW,spotify:track:7KRAJBEvwstmHtmx3Mx1XW,https://api.spotify.com/v1/tracks/7KRAJBEvwstmHtmx3Mx1XW,https://api.spotify.com/v1/audio-analysis/7KRAJBEvwstmHtmx3Mx1XW,235960.0,4.0,
506,Klappergrasmücke,Stratosphärenlieder,PeterLicht,121266,spotify:track:0KBNmqZx7HTuefdBdwDznR,https://api.spotify.com/v1/tracks/0KBNmqZx7HTuefdBdwDznR,0.523,0.439,0.0,-16.039,1.0,0.444,0.872,0.0222,0.27,0.328,84.023,audio_features,0KBNmqZx7HTuefdBdwDznR,spotify:track:0KBNmqZx7HTuefdBdwDznR,https://api.spotify.com/v1/tracks/0KBNmqZx7HTuefdBdwDznR,https://api.spotify.com/v1/audio-analysis/0KBNmqZx7HTuefdBdwDznR,121267.0,4.0,
507,Antilopen zwei,Stratosphärenlieder,PeterLicht,222226,spotify:track:0X2Jz1LIcHDJaytWTVio4V,https://api.spotify.com/v1/tracks/0X2Jz1LIcHDJaytWTVio4V,0.411,0.269,2.0,-13.88,1.0,0.0321,0.293,0.477,0.096,0.109,100.274,audio_features,0X2Jz1LIcHDJaytWTVio4V,spotify:track:0X2Jz1LIcHDJaytWTVio4V,https://api.spotify.com/v1/tracks/0X2Jz1LIcHDJaytWTVio4V,https://api.spotify.com/v1/audio-analysis/0X2Jz1LIcHDJaytWTVio4V,222227.0,4.0,
508,Once - Brendan O'Brien Mix,Ten Redux,Pearl Jam,231920,spotify:track:3wtVr6qWTj7A6FTLpA0Zlf,https://api.spotify.com/v1/tracks/3wtVr6qWTj7A6FTLpA0Zlf,0.355,0.829,2.0,-5.603,0.0,0.0738,0.000215,0.000209,0.16,0.337,113.621,audio_features,3wtVr6qWTj7A6FTLpA0Zlf,spotify:track:3wtVr6qWTj7A6FTLpA0Zlf,https://api.spotify.com/v1/tracks/3wtVr6qWTj7A6FTLpA0Zlf,https://api.spotify.com/v1/audio-analysis/3wtVr6qWTj7A6FTLpA0Zlf,231920.0,4.0,
509,Even Flow - Brendan O'Brien Mix,Ten Redux,Pearl Jam,293093,spotify:track:4XEvl1bOlgslzaoAswDIhd,https://api.spotify.com/v1/tracks/4XEvl1bOlgslzaoAswDIhd,0.359,0.934,10.0,-4.999,0.0,0.109,3.13e-05,5.06e-05,0.325,0.323,104.999,audio_features,4XEvl1bOlgslzaoAswDIhd,spotify:track:4XEvl1bOlgslzaoAswDIhd,https://api.spotify.com/v1/tracks/4XEvl1bOlgslzaoAswDIhd,https://api.spotify.com/v1/audio-analysis/4XEvl1bOlgslzaoAswDIhd,293093.0,4.0,
510,Alive - Brendan O'Brien Mix,Ten Redux,Pearl Jam,340520,spotify:track:0XLLWzt1wZwAQSxRnil0DQ,https://api.spotify.com/v1/tracks/0XLLWzt1wZwAQSxRnil0DQ,0.218,0.958,2.0,-3.832,1.0,0.0965,0.00331,8.68e-05,0.545,0.356,75.013,audio_features,0XLLWzt1wZwAQSxRnil0DQ,spotify:track:0XLLWzt1wZwAQSxRnil0DQ,https://api.spotify.com/v1/tracks/0XLLWzt1wZwAQSxRnil0DQ,https://api.spotify.com/v1/audio-analysis/0XLLWzt1wZwAQSxRnil0DQ,340520.0,4.0,
511,Why Go - Brendan O'Brien Mix,Ten Redux,Pearl Jam,198906,spotify:track:6eaGa45WCnqqUZsEPovGt4,https://api.spotify.com/v1/tracks/6eaGa45WCnqqUZsEPovGt4,0.296,0.969,9.0,-3.994,1.0,0.15,5.07e-05,0.00242,0.51,0.357,117.11,audio_features,6eaGa45WCnqqUZsEPovGt4,spotify:track:6eaGa45WCnqqUZsEPovGt4,https://api.spotify.com/v1/tracks/6eaGa45WCnqqUZsEPovGt4,https://api.spotify.com/v1/audio-analysis/6eaGa45WCnqqUZsEPovGt4,198907.0,4.0,
512,Black - Brendan O'Brien Mix,Ten Redux,Pearl Jam,338760,spotify:track:7s4UZ9jM8KtEbCdJhxWCec,https://api.spotify.com/v1/tracks/7s4UZ9jM8KtEbCdJhxWCec,0.235,0.746,9.0,-4.343,1.0,0.0407,0.0447,0.0,0.283,0.211,156.343,audio_features,7s4UZ9jM8KtEbCdJhxWCec,spotify:track:7s4UZ9jM8KtEbCdJhxWCec,https://api.spotify.com/v1/tracks/7s4UZ9jM8KtEbCdJhxWCec,https://api.spotify.com/v1/audio-analysis/7s4UZ9jM8KtEbCdJhxWCec,338760.0,4.0,
513,Jeremy - Brendan O'Brien Mix,Ten Redux,Pearl Jam,315973,spotify:track:1ZH41dkdR51mDm9u8IXZIh,https://api.spotify.com/v1/tracks/1ZH41dkdR51mDm9u8IXZIh,0.292,0.96,2.0,-3.954,1.0,0.0883,0.00397,5.33e-06,0.11,0.245,112.027,audio_features,1ZH41dkdR51mDm9u8IXZIh,spotify:track:1ZH41dkdR51mDm9u8IXZIh,https://api.spotify.com/v1/tracks/1ZH41dkdR51mDm9u8IXZIh,https://api.spotify.com/v1/audio-analysis/1ZH41dkdR51mDm9u8IXZIh,315973.0,4.0,
514,Oceans - Brendan O'Brien Mix,Ten Redux,Pearl Jam,161493,spotify:track:5aC2ltfGjDWaOi7PDcak4y,https://api.spotify.com/v1/tracks/5aC2ltfGjDWaOi7PDcak4y,0.42,0.443,7.0,-7.455,1.0,0.0301,0.319,0.0126,0.154,0.138,84.516,audio_features,5aC2ltfGjDWaOi7PDcak4y,spotify:track:5aC2ltfGjDWaOi7PDcak4y,https://api.spotify.com/v1/tracks/5aC2ltfGjDWaOi7PDcak4y,https://api.spotify.com/v1/audio-analysis/5aC2ltfGjDWaOi7PDcak4y,161493.0,4.0,
515,Porch - Brendan O'Brien Mix,Ten Redux,Pearl Jam,210186,spotify:track:35c7BHgm3Up8r7ATikZCaW,https://api.spotify.com/v1/tracks/35c7BHgm3Up8r7ATikZCaW,0.202,0.969,9.0,-4.003,1.0,0.103,0.000534,0.00305,0.377,0.105,135.699,audio_features,35c7BHgm3Up8r7ATikZCaW,spotify:track:35c7BHgm3Up8r7ATikZCaW,https://api.spotify.com/v1/tracks/35c7BHgm3Up8r7ATikZCaW,https://api.spotify.com/v1/audio-analysis/35c7BHgm3Up8r7ATikZCaW,210187.0,4.0,
516,Garden - Brendan O'Brien Mix,Ten Redux,Pearl Jam,298373,spotify:track:0zq2wk1f4VGm57UXWUik3L,https://api.spotify.com/v1/tracks/0zq2wk1f4VGm57UXWUik3L,0.19,0.845,7.0,-4.867,1.0,0.0525,0.0295,2.99e-06,0.271,0.218,160.008,audio_features,0zq2wk1f4VGm57UXWUik3L,spotify:track:0zq2wk1f4VGm57UXWUik3L,https://api.spotify.com/v1/tracks/0zq2wk1f4VGm57UXWUik3L,https://api.spotify.com/v1/audio-analysis/0zq2wk1f4VGm57UXWUik3L,298373.0,4.0,
517,Deep - Brendan O'Brien Mix,Ten Redux,Pearl Jam,257786,spotify:track:4AQrRZMo8yMNaeAkOnM2xm,https://api.spotify.com/v1/tracks/4AQrRZMo8yMNaeAkOnM2xm,0.162,0.889,1.0,-4.516,0.0,0.0728,4.32e-05,0.000147,0.228,0.294,164.629,audio_features,4AQrRZMo8yMNaeAkOnM2xm,spotify:track:4AQrRZMo8yMNaeAkOnM2xm,https://api.spotify.com/v1/tracks/4AQrRZMo8yMNaeAkOnM2xm,https://api.spotify.com/v1/audio-analysis/4AQrRZMo8yMNaeAkOnM2xm,257787.0,3.0,
518,Release - Brendan O'Brien Mix,Ten Redux,Pearl Jam,538026,spotify:track:7vLmVEUcNQWc85fMGGjiWX,https://api.spotify.com/v1/tracks/7vLmVEUcNQWc85fMGGjiWX,0.299,0.403,7.0,-9.109,1.0,0.0426,0.0786,0.000695,0.284,0.0897,128.235,audio_features,7vLmVEUcNQWc85fMGGjiWX,spotify:track:7vLmVEUcNQWc85fMGGjiWX,https://api.spotify.com/v1/tracks/7vLmVEUcNQWc85fMGGjiWX,https://api.spotify.com/v1/audio-analysis/7vLmVEUcNQWc85fMGGjiWX,538027.0,3.0,
519,Brother - With vocals,Ten Redux,Pearl Jam,239893,spotify:track:5gzndiMhnAJDXeTwGM6pNx,https://api.spotify.com/v1/tracks/5gzndiMhnAJDXeTwGM6pNx,0.257,0.904,8.0,-4.723,0.0,0.0877,0.000239,0.0018,0.105,0.398,78.575,audio_features,5gzndiMhnAJDXeTwGM6pNx,spotify:track:5gzndiMhnAJDXeTwGM6pNx,https://api.spotify.com/v1/tracks/5gzndiMhnAJDXeTwGM6pNx,https://api.spotify.com/v1/audio-analysis/5gzndiMhnAJDXeTwGM6pNx,239893.0,4.0,
520,Breath - Demo,Ten Redux,Pearl Jam,358880,spotify:track:5MKOlNUzl3UcIFzPWIgiQj,https://api.spotify.com/v1/tracks/5MKOlNUzl3UcIFzPWIgiQj,0.234,0.865,9.0,-6.444,1.0,0.0664,0.0155,2.5e-06,0.184,0.372,161.434,audio_features,5MKOlNUzl3UcIFzPWIgiQj,spotify:track:5MKOlNUzl3UcIFzPWIgiQj,https://api.spotify.com/v1/tracks/5MKOlNUzl3UcIFzPWIgiQj,https://api.spotify.com/v1/audio-analysis/5MKOlNUzl3UcIFzPWIgiQj,358880.0,4.0,
521,State of Love and Trust,Singles (Deluxe Version) [Original Motion Picture Soundtrack],Pearl Jam,226440,spotify:track:1yGHcSlX3RH8TmQGx2DAgY,https://api.spotify.com/v1/tracks/1yGHcSlX3RH8TmQGx2DAgY,0.317,0.973,9.0,-3.785,0.0,0.0576,0.000217,2.23e-05,0.415,0.633,165.278,audio_features,1yGHcSlX3RH8TmQGx2DAgY,spotify:track:1yGHcSlX3RH8TmQGx2DAgY,https://api.spotify.com/v1/tracks/1yGHcSlX3RH8TmQGx2DAgY,https://api.spotify.com/v1/audio-analysis/1yGHcSlX3RH8TmQGx2DAgY,226440.0,4.0,
522,"2,000 Mile Blues",Ten Redux,Pearl Jam,237573,spotify:track:7s37jLvS8FzdWznRwvDDjQ,https://api.spotify.com/v1/tracks/7s37jLvS8FzdWznRwvDDjQ,0.158,0.702,9.0,-4.873,1.0,0.0536,0.0056,0.257,0.164,0.328,198.032,audio_features,7s37jLvS8FzdWznRwvDDjQ,spotify:track:7s37jLvS8FzdWznRwvDDjQ,https://api.spotify.com/v1/tracks/7s37jLvS8FzdWznRwvDDjQ,https://api.spotify.com/v1/audio-analysis/7s37jLvS8FzdWznRwvDDjQ,237573.0,3.0,
