,song_name,album_name,artist_name,duration_ms,uri,href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,0
6970,Bascule avec moi - Live,La cigale,Marc Lavoine,205160,spotify:track:4rF2cN03CHLMvNvyOz4uO9,https://api.spotify.com/v1/tracks/4rF2cN03CHLMvNvyOz4uO9,0.609,0.606,5.0,-11.79,1.0,0.0465,0.0161,0.000809,0.502,0.717,119.517,audio_features,4rF2cN03CHLMvNvyOz4uO9,spotify:track:4rF2cN03CHLMvNvyOz4uO9,https://api.spotify.com/v1/tracks/4rF2cN03CHLMvNvyOz4uO9,https://api.spotify.com/v1/audio-analysis/4rF2cN03CHLMvNvyOz4uO9,205160.0,4.0,
6971,"Symphony No. 8 in F Major, Op. 93: I. Allegro vivace e con brio",Beethoven: Symphony No. 8 / Piano Concerto No. 3 / Grosse Fugue,Ludwig van Beethoven,521280,spotify:track:1YKX6FTv4pbHaZGv73ujUh,https://api.spotify.com/v1/tracks/1YKX6FTv4pbHaZGv73ujUh,0.268,0.141,0.0,-17.707,1.0,0.0402,0.931,0.846,0.195,0.135,170.764,audio_features,1YKX6FTv4pbHaZGv73ujUh,spotify:track:1YKX6FTv4pbHaZGv73ujUh,https://api.spotify.com/v1/tracks/1YKX6FTv4pbHaZGv73ujUh,https://api.spotify.com/v1/audio-analysis/1YKX6FTv4pbHaZGv73ujUh,521280.0,3.0,
6972,隱藏,滑步向左,王雪娥(比莉),275840,spotify:track:0l8puN98ZrFBngRvM5pOE3,https://api.spotify.com/v1/tracks/0l8puN98ZrFBngRvM5pOE3,0.449,0.655,11.0,-6.376,1.0,0.0359,0.452,2.37e-05,0.161,0.196,119.451,audio_features,0l8puN98ZrFBngRvM5pOE3,spotify:track:0l8puN98ZrFBngRvM5pOE3,https://api.spotify.com/v1/tracks/0l8puN98ZrFBngRvM5pOE3,https://api.spotify.com/v1/audio-analysis/0l8puN98ZrFBngRvM5pOE3,275840.0,4.0,
6973,Coal Black Mare,That's Alright Mama,"Arthur ""Big Boy"" Crudup",174866,spotify:track:4sZHFtsDhdpqRbj8Ok3ZUl,https://api.spotify.com/v1/tracks/4sZHFtsDhdpqRbj8Ok3ZUl,0.704,0.176,0.0,-14.118,0.0,0.0464,0.993,0.0013,0.103,0.384,86.771,audio_features,4sZHFtsDhdpqRbj8Ok3ZUl,spotify:track:4sZHFtsDhdpqRbj8Ok3ZUl,https://api.spotify.com/v1/tracks/4sZHFtsDhdpqRbj8Ok3ZUl,https://api.spotify.com/v1/audio-analysis/4sZHFtsDhdpqRbj8Ok3ZUl,174867.0,4.0,
6974,We Didn't Start The Fire,VSQ Performs Billy Joel,Vitamin String Quartet,256920,spotify:track:4plzdrw6wey4yUQHmUmTGr,https://api.spotify.com/v1/tracks/4plzdrw6wey4yUQHmUmTGr,0.709,0.405,7.0,-4.694,1.0,0.0354,0.836,0.0437,0.0943,0.381,143.99,audio_features,4plzdrw6wey4yUQHmUmTGr,spotify:track:4plzdrw6wey4yUQHmUmTGr,https://api.spotify.com/v1/tracks/4plzdrw6wey4yUQHmUmTGr,https://api.spotify.com/v1/audio-analysis/4plzdrw6wey4yUQHmUmTGr,256920.0,4.0,
6975,"Goldberg Variations, BWV 988 (arr. B. Labadie): Variation 14: a 2 Clav.","Bach, J.S.: Goldberg Variations, Bwv 988 (Arr. B. Labadie)",Johann Sebastian Bach,130293,spotify:track:3t6X9nGxrQGPfKkcn9meIa,https://api.spotify.com/v1/tracks/3t6X9nGxrQGPfKkcn9meIa,0.478,0.103,7.0,-23.197,1.0,0.0477,0.962,0.00209,0.147,0.78,92.433,audio_features,3t6X9nGxrQGPfKkcn9meIa,spotify:track:3t6X9nGxrQGPfKkcn9meIa,https://api.spotify.com/v1/tracks/3t6X9nGxrQGPfKkcn9meIa,https://api.spotify.com/v1/audio-analysis/3t6X9nGxrQGPfKkcn9meIa,130293.0,4.0,
6976,This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016] - Stefan Dabruck Remix,This One's for You (feat. Zara Larsson),David Guetta,303099,spotify:track:1SrcuMnk3h0Pm7q3Q4oUQ8,https://api.spotify.com/v1/tracks/1SrcuMnk3h0Pm7q3Q4oUQ8,0.602,0.933,0.0,-4.164,1.0,0.0695,0.000467,0.0551,0.123,0.421,126.026,audio_features,1SrcuMnk3h0Pm7q3Q4oUQ8,spotify:track:1SrcuMnk3h0Pm7q3Q4oUQ8,https://api.spotify.com/v1/tracks/1SrcuMnk3h0Pm7q3Q4oUQ8,https://api.spotify.com/v1/audio-analysis/1SrcuMnk3h0Pm7q3Q4oUQ8,303100.0,4.0,
6977,Kulissit kuntoon (feat. Pyhimys & Specks),Laulajan näköinen mies,Keko Salata,205204,spotify:track:10Yvkbz7xuLMNC9Z5N44NR,https://api.spotify.com/v1/tracks/10Yvkbz7xuLMNC9Z5N44NR,0.682,0.775,9.0,-9.841,0.0,0.113,0.0296,0.0225,0.11,0.431,106.961,audio_features,10Yvkbz7xuLMNC9Z5N44NR,spotify:track:10Yvkbz7xuLMNC9Z5N44NR,https://api.spotify.com/v1/tracks/10Yvkbz7xuLMNC9Z5N44NR,https://api.spotify.com/v1/audio-analysis/10Yvkbz7xuLMNC9Z5N44NR,205204.0,4.0,
6978,Keep Believing,Another Earthquake!,Aaron Carter,195760,spotify:track:1USL0GP4ggGIHDQvqvHtAA,https://api.spotify.com/v1/tracks/1USL0GP4ggGIHDQvqvHtAA,0.58,0.524,11.0,-5.553,1.0,0.0249,0.124,0.0,0.116,0.293,129.903,audio_features,1USL0GP4ggGIHDQvqvHtAA,spotify:track:1USL0GP4ggGIHDQvqvHtAA,https://api.spotify.com/v1/tracks/1USL0GP4ggGIHDQvqvHtAA,https://api.spotify.com/v1/audio-analysis/1USL0GP4ggGIHDQvqvHtAA,195760.0,4.0,
6979,Fist Fightin' Son of a Gun,Cat Scratch Fever,Ted Nugent,168666,spotify:track:1cTv334fPuMrOq8HUmbvlg,https://api.spotify.com/v1/tracks/1cTv334fPuMrOq8HUmbvlg,0.457,0.967,0.0,-5.158,1.0,0.0405,0.00152,0.00312,0.617,0.816,157.262,audio_features,1cTv334fPuMrOq8HUmbvlg,spotify:track:1cTv334fPuMrOq8HUmbvlg,https://api.spotify.com/v1/tracks/1cTv334fPuMrOq8HUmbvlg,https://api.spotify.com/v1/audio-analysis/1cTv334fPuMrOq8HUmbvlg,168667.0,4.0,
6980,Open Relations,Open Relations,Heart Bones,248760,spotify:track:7rLcSgHPOoyezzxUWaS5uA,https://api.spotify.com/v1/tracks/7rLcSgHPOoyezzxUWaS5uA,0.717,0.913,1.0,-5.201,0.0,0.044,0.00514,0.00211,0.645,0.68,121.014,audio_features,7rLcSgHPOoyezzxUWaS5uA,spotify:track:7rLcSgHPOoyezzxUWaS5uA,https://api.spotify.com/v1/tracks/7rLcSgHPOoyezzxUWaS5uA,https://api.spotify.com/v1/audio-analysis/7rLcSgHPOoyezzxUWaS5uA,248760.0,4.0,
6981,Hives Hives,Knife Play,Xiu Xiu,222933,spotify:track:0lQuATP58PoaHtZG0bibXp,https://api.spotify.com/v1/tracks/0lQuATP58PoaHtZG0bibXp,0.361,0.68,4.0,-6.529,0.0,0.145,0.054,0.0223,0.0576,0.124,110.3,audio_features,0lQuATP58PoaHtZG0bibXp,spotify:track:0lQuATP58PoaHtZG0bibXp,https://api.spotify.com/v1/tracks/0lQuATP58PoaHtZG0bibXp,https://api.spotify.com/v1/audio-analysis/0lQuATP58PoaHtZG0bibXp,222933.0,3.0,
6982,Existing in Babylon,Note to Self,Relic,186280,spotify:track:2YZIOIaR0xlZTOAa8aYmbc,https://api.spotify.com/v1/tracks/2YZIOIaR0xlZTOAa8aYmbc,0.808,0.528,1.0,-8.29,1.0,0.337,0.284,0.0,0.107,0.334,95.99,audio_features,2YZIOIaR0xlZTOAa8aYmbc,spotify:track:2YZIOIaR0xlZTOAa8aYmbc,https://api.spotify.com/v1/tracks/2YZIOIaR0xlZTOAa8aYmbc,https://api.spotify.com/v1/audio-analysis/2YZIOIaR0xlZTOAa8aYmbc,186280.0,4.0,
6983,Voodoo Child,Comandante,Tom Morello,312262,spotify:track:1LDr80fXBUO4Iqa28mMNCg,https://api.spotify.com/v1/tracks/1LDr80fXBUO4Iqa28mMNCg,0.405,0.841,10.0,-5.023,0.0,0.067,6.69e-05,0.844,0.305,0.432,89.033,audio_features,1LDr80fXBUO4Iqa28mMNCg,spotify:track:1LDr80fXBUO4Iqa28mMNCg,https://api.spotify.com/v1/tracks/1LDr80fXBUO4Iqa28mMNCg,https://api.spotify.com/v1/audio-analysis/1LDr80fXBUO4Iqa28mMNCg,312263.0,4.0,
6984,Hi My Name Is John,Ultra Panic,MU330,45960,spotify:track:203XIICKFeUKWh0ykXuqV1,https://api.spotify.com/v1/tracks/203XIICKFeUKWh0ykXuqV1,0.489,0.939,9.0,-3.096,0.0,0.137,0.00159,0.0,0.237,0.574,115.666,audio_features,203XIICKFeUKWh0ykXuqV1,spotify:track:203XIICKFeUKWh0ykXuqV1,https://api.spotify.com/v1/tracks/203XIICKFeUKWh0ykXuqV1,https://api.spotify.com/v1/audio-analysis/203XIICKFeUKWh0ykXuqV1,45960.0,4.0,
6985,"Ich habe genug, Cantata BWV 82: 5. Aria: Ich freue mich auf meinen Tod",Early Recordings on Deutsche Grammophon,Johann Sebastian Bach,234520,spotify:track:5WD3c8Uya2FhqW67wGK3Tl,https://api.spotify.com/v1/tracks/5WD3c8Uya2FhqW67wGK3Tl,0.324,0.388,0.0,-12.679,0.0,0.0456,0.937,0.00623,0.186,0.693,153.168,audio_features,5WD3c8Uya2FhqW67wGK3Tl,spotify:track:5WD3c8Uya2FhqW67wGK3Tl,https://api.spotify.com/v1/tracks/5WD3c8Uya2FhqW67wGK3Tl,https://api.spotify.com/v1/audio-analysis/5WD3c8Uya2FhqW67wGK3Tl,234520.0,4.0,
6986,What A Wonderful Beginning,Best Inspirational Songs,Kenny Rogers,231466,spotify:track:2uR3okfsM5dVSsIHnVGAz6,https://api.spotify.com/v1/tracks/2uR3okfsM5dVSsIHnVGAz6,0.406,0.16,11.0,-14.642,1.0,0.0335,0.797,0.0,0.116,0.186,97.21,audio_features,2uR3okfsM5dVSsIHnVGAz6,spotify:track:2uR3okfsM5dVSsIHnVGAz6,https://api.spotify.com/v1/tracks/2uR3okfsM5dVSsIHnVGAz6,https://api.spotify.com/v1/audio-analysis/2uR3okfsM5dVSsIHnVGAz6,231467.0,4.0,
6987,Norfolk Whalers,Safe in the Harbour,David Coffin,224973,spotify:track:6NF7kz3u8JKelvWI7erRYU,https://api.spotify.com/v1/tracks/6NF7kz3u8JKelvWI7erRYU,0.548,0.132,10.0,-11.933,1.0,0.152,0.978,0.0,0.317,0.567,176.024,audio_features,6NF7kz3u8JKelvWI7erRYU,spotify:track:6NF7kz3u8JKelvWI7erRYU,https://api.spotify.com/v1/tracks/6NF7kz3u8JKelvWI7erRYU,https://api.spotify.com/v1/audio-analysis/6NF7kz3u8JKelvWI7erRYU,224973.0,5.0,
6988,YRRIs (Why Are Our Eyes in the Front of Our Heads?),Open The Window,Elise Witt,152106,spotify:track:3UKeU6XHRi48le1RDa3YJ5,https://api.spotify.com/v1/tracks/3UKeU6XHRi48le1RDa3YJ5,0.65,0.172,2.0,-11.533,1.0,0.11,0.904,1.78e-06,0.108,0.294,86.267,audio_features,3UKeU6XHRi48le1RDa3YJ5,spotify:track:3UKeU6XHRi48le1RDa3YJ5,https://api.spotify.com/v1/tracks/3UKeU6XHRi48le1RDa3YJ5,https://api.spotify.com/v1/audio-analysis/3UKeU6XHRi48le1RDa3YJ5,152107.0,4.0,
6989,Bird’s Eye,5EPs,Dirty Projectors,280533,spotify:track:5UM9YPRv72wghkMCaIB0OE,https://api.spotify.com/v1/tracks/5UM9YPRv72wghkMCaIB0OE,0.297,0.394,5.0,-8.287,1.0,0.0376,0.885,0.0004,0.126,0.0784,83.576,audio_features,5UM9YPRv72wghkMCaIB0OE,spotify:track:5UM9YPRv72wghkMCaIB0OE,https://api.spotify.com/v1/tracks/5UM9YPRv72wghkMCaIB0OE,https://api.spotify.com/v1/audio-analysis/5UM9YPRv72wghkMCaIB0OE,280533.0,4.0,
6990,"Keyboard Sonata No. 33 in C Minor, Hob. XVI:20: I. Allegro moderato","Haydn: Keyboard Sonatas, Vol. 1",Franz Joseph Haydn,562760,spotify:track:3cBHCtOoDGphfaIwp5GtUU,https://api.spotify.com/v1/tracks/3cBHCtOoDGphfaIwp5GtUU,0.476,0.119,0.0,-19.192,0.0,0.0585,0.981,0.872,0.121,0.293,78.225,audio_features,3cBHCtOoDGphfaIwp5GtUU,spotify:track:3cBHCtOoDGphfaIwp5GtUU,https://api.spotify.com/v1/tracks/3cBHCtOoDGphfaIwp5GtUU,https://api.spotify.com/v1/audio-analysis/3cBHCtOoDGphfaIwp5GtUU,562760.0,3.0,
6991,"Mainly Rumanian Finale (Doyna, Hora, Sirba, Volokh)",Traveling Show,Metropolitan Klezmer,435733,spotify:track:1MPYpQkHrtsSYSYbIp3yhC,https://api.spotify.com/v1/tracks/1MPYpQkHrtsSYSYbIp3yhC,0.346,0.39,2.0,-12.435,1.0,0.135,0.213,0.0111,0.454,0.243,85.001,audio_features,1MPYpQkHrtsSYSYbIp3yhC,spotify:track:1MPYpQkHrtsSYSYbIp3yhC,https://api.spotify.com/v1/tracks/1MPYpQkHrtsSYSYbIp3yhC,https://api.spotify.com/v1/audio-analysis/1MPYpQkHrtsSYSYbIp3yhC,435733.0,4.0,
6992,And That's All You Need to Know (Live),Paper Nickels,Corin Raymond,14506,spotify:track:4v2DpPFu8jt6uq14a857Mx,https://api.spotify.com/v1/tracks/4v2DpPFu8jt6uq14a857Mx,0.0,0.111,11.0,-27.105,1.0,0.0,0.778,0.0,0.465,0.0,0.0,audio_features,4v2DpPFu8jt6uq14a857Mx,spotify:track:4v2DpPFu8jt6uq14a857Mx,https://api.spotify.com/v1/tracks/4v2DpPFu8jt6uq14a857Mx,https://api.spotify.com/v1/audio-analysis/4v2DpPFu8jt6uq14a857Mx,14507.0,0.0,
6993,When He Reached Down His Hand For Me,Erase The Miles,IIIrd Tyme Out,189093,spotify:track:5NdRZ0S0nntKcQ7C0U6fYQ,https://api.spotify.com/v1/tracks/5NdRZ0S0nntKcQ7C0U6fYQ,0.6,0.109,2.0,-10.994,1.0,0.034,0.821,0.0,0.168,0.346,83.256,audio_features,5NdRZ0S0nntKcQ7C0U6fYQ,spotify:track:5NdRZ0S0nntKcQ7C0U6fYQ,https://api.spotify.com/v1/tracks/5NdRZ0S0nntKcQ7C0U6fYQ,https://api.spotify.com/v1/audio-analysis/5NdRZ0S0nntKcQ7C0U6fYQ,189093.0,3.0,
6994,Blue Eyed Daisy,Come On Down,David Gogo,300853,spotify:track:12O4MXD1Bxhf6qAQGIlzc2,https://api.spotify.com/v1/tracks/12O4MXD1Bxhf6qAQGIlzc2,0.46,0.942,9.0,-5.656,1.0,0.0785,8.63e-05,0.00485,0.282,0.381,93.924,audio_features,12O4MXD1Bxhf6qAQGIlzc2,spotify:track:12O4MXD1Bxhf6qAQGIlzc2,https://api.spotify.com/v1/tracks/12O4MXD1Bxhf6qAQGIlzc2,https://api.spotify.com/v1/audio-analysis/12O4MXD1Bxhf6qAQGIlzc2,300853.0,4.0,
6995,54'40 or Fight,"Death, Honor, Or Glory Bound",Tommy Gutless,193106,spotify:track:3J09oiLfmTM0e08IuhAruF,https://api.spotify.com/v1/tracks/3J09oiLfmTM0e08IuhAruF,0.195,0.79,9.0,-3.896,1.0,0.0722,0.00195,0.000641,0.0705,0.319,175.051,audio_features,3J09oiLfmTM0e08IuhAruF,spotify:track:3J09oiLfmTM0e08IuhAruF,https://api.spotify.com/v1/tracks/3J09oiLfmTM0e08IuhAruF,https://api.spotify.com/v1/audio-analysis/3J09oiLfmTM0e08IuhAruF,193107.0,4.0,
6996,Jerusalema (feat. Burna Boy & Nomcebo Zikode) - Remix / Radio Edit,Jerusalema (feat. Burna Boy & Nomcebo Zikode) [Remix],Master KG,234193,spotify:track:4QgChiyKY0lJnL3YylZC8Y,https://api.spotify.com/v1/tracks/4QgChiyKY0lJnL3YylZC8Y,0.817,0.511,1.0,-7.476,1.0,0.0448,0.0348,5.5e-05,0.086,0.761,124.014,audio_features,4QgChiyKY0lJnL3YylZC8Y,spotify:track:4QgChiyKY0lJnL3YylZC8Y,https://api.spotify.com/v1/tracks/4QgChiyKY0lJnL3YylZC8Y,https://api.spotify.com/v1/audio-analysis/4QgChiyKY0lJnL3YylZC8Y,234194.0,4.0,
6997,Jason Welcomes Petey's Welcoming Welcome - Story,Live In Lyndonville,Jason LeVasseur,17053,spotify:track:2h7opsdAzkbAf3vkLcIzRg,https://api.spotify.com/v1/tracks/2h7opsdAzkbAf3vkLcIzRg,0.646,0.184,11.0,-25.46,0.0,0.776,0.785,1.92e-06,0.561,0.225,110.179,audio_features,2h7opsdAzkbAf3vkLcIzRg,spotify:track:2h7opsdAzkbAf3vkLcIzRg,https://api.spotify.com/v1/tracks/2h7opsdAzkbAf3vkLcIzRg,https://api.spotify.com/v1/audio-analysis/2h7opsdAzkbAf3vkLcIzRg,17053.0,5.0,
6998,"Flute Sonata No. 8 in A Major, BeRI 208: III. Andante","J.H. Roman: The 12 Flute Sonatas, Nos. 6-12",Johan Helmich Roman,138773,spotify:track:4pgUDRhFh8d4TLurRiJPMy,https://api.spotify.com/v1/tracks/4pgUDRhFh8d4TLurRiJPMy,0.295,0.0434,3.0,-21.731,1.0,0.0406,0.939,2.38e-05,0.0814,0.502,119.627,audio_features,4pgUDRhFh8d4TLurRiJPMy,spotify:track:4pgUDRhFh8d4TLurRiJPMy,https://api.spotify.com/v1/tracks/4pgUDRhFh8d4TLurRiJPMy,https://api.spotify.com/v1/audio-analysis/4pgUDRhFh8d4TLurRiJPMy,138773.0,3.0,
6999,Les Miserables: Evocation des forcats,Honegger: Miserables (Les) (1934),Arthur Honegger,116053,spotify:track:7J0OoWITtgd44XF0bSYA0T,https://api.spotify.com/v1/tracks/7J0OoWITtgd44XF0bSYA0T,0.103,0.0466,8.0,-32.993,1.0,0.0531,0.982,0.903,0.0991,0.036,170.046,audio_features,7J0OoWITtgd44XF0bSYA0T,spotify:track:7J0OoWITtgd44XF0bSYA0T,https://api.spotify.com/v1/tracks/7J0OoWITtgd44XF0bSYA0T,https://api.spotify.com/v1/audio-analysis/7J0OoWITtgd44XF0bSYA0T,116053.0,3.0,
7000,Nu Complication,She Don't Want,Disheveled Cuss,171000,spotify:track:2Yr6Go4t7sRKAojZo9fea6,https://api.spotify.com/v1/tracks/2Yr6Go4t7sRKAojZo9fea6,0.498,0.805,11.0,-6.85,1.0,0.0378,0.062,0.214,0.491,0.486,147.347,audio_features,2Yr6Go4t7sRKAojZo9fea6,spotify:track:2Yr6Go4t7sRKAojZo9fea6,https://api.spotify.com/v1/tracks/2Yr6Go4t7sRKAojZo9fea6,https://api.spotify.com/v1/audio-analysis/2Yr6Go4t7sRKAojZo9fea6,171000.0,4.0,
7001,Anam (Part 1 - Alap),Shanti Guitar,Stevin McNamara,186440,spotify:track:4XJzy7U6vSfhNqiJ54PRA7,https://api.spotify.com/v1/tracks/4XJzy7U6vSfhNqiJ54PRA7,0.523,0.0609,1.0,-19.685,1.0,0.0486,0.938,0.935,0.0696,0.276,120.432,audio_features,4XJzy7U6vSfhNqiJ54PRA7,spotify:track:4XJzy7U6vSfhNqiJ54PRA7,https://api.spotify.com/v1/tracks/4XJzy7U6vSfhNqiJ54PRA7,https://api.spotify.com/v1/audio-analysis/4XJzy7U6vSfhNqiJ54PRA7,186440.0,4.0,
7002,(Everything I Do) I Do It For You (feat. LeAnn Rimes),At Last...The Duets Album,Kenny G,259893,spotify:track:5sZ0zO1ARBAAZb49eUOtUw,https://api.spotify.com/v1/tracks/5sZ0zO1ARBAAZb49eUOtUw,0.508,0.465,1.0,-8.654,1.0,0.0324,0.611,5.55e-05,0.0983,0.231,130.045,audio_features,5sZ0zO1ARBAAZb49eUOtUw,spotify:track:5sZ0zO1ARBAAZb49eUOtUw,https://api.spotify.com/v1/tracks/5sZ0zO1ARBAAZb49eUOtUw,https://api.spotify.com/v1/audio-analysis/5sZ0zO1ARBAAZb49eUOtUw,259893.0,4.0,
7003,And The Glory (chorus),A Baroque Messiah,Arcady,164706,spotify:track:27iuGWO45pKb7IvMKutYbx,https://api.spotify.com/v1/tracks/27iuGWO45pKb7IvMKutYbx,0.438,0.119,8.0,-19.47,1.0,0.0295,0.968,3.55e-06,0.0814,0.368,81.438,audio_features,27iuGWO45pKb7IvMKutYbx,spotify:track:27iuGWO45pKb7IvMKutYbx,https://api.spotify.com/v1/tracks/27iuGWO45pKb7IvMKutYbx,https://api.spotify.com/v1/audio-analysis/27iuGWO45pKb7IvMKutYbx,164707.0,1.0,
7004,Sounds Of The Revivals,"John PhilipSousa.: Music For Wind Band, Vol. 7 (Royal Artillery Band, Brion)",Royal Artillery Band,491853,spotify:track:4ozRE6snj78umUwFvVirEs,https://api.spotify.com/v1/tracks/4ozRE6snj78umUwFvVirEs,0.105,0.0331,3.0,-24.213,1.0,0.0464,0.972,0.899,0.106,0.0752,74.653,audio_features,4ozRE6snj78umUwFvVirEs,spotify:track:4ozRE6snj78umUwFvVirEs,https://api.spotify.com/v1/tracks/4ozRE6snj78umUwFvVirEs,https://api.spotify.com/v1/audio-analysis/4ozRE6snj78umUwFvVirEs,491853.0,4.0,
7005,Die By The Gun,B. Inspired,Bugzy Malone,248866,spotify:track:079gQtcdrYaHbBFzv13seK,https://api.spotify.com/v1/tracks/079gQtcdrYaHbBFzv13seK,0.59,0.629,11.0,-7.877,0.0,0.295,0.159,0.0,0.288,0.417,139.524,audio_features,079gQtcdrYaHbBFzv13seK,spotify:track:079gQtcdrYaHbBFzv13seK,https://api.spotify.com/v1/tracks/079gQtcdrYaHbBFzv13seK,https://api.spotify.com/v1/audio-analysis/079gQtcdrYaHbBFzv13seK,248867.0,4.0,
7006,Goélands,Goélands,Marie-Gold,170093,spotify:track:7gErppCmVJgqCAN5Gavcz6,https://api.spotify.com/v1/tracks/7gErppCmVJgqCAN5Gavcz6,0.9,0.678,3.0,-6.033,1.0,0.164,0.286,1.05e-06,0.656,0.729,136.967,audio_features,7gErppCmVJgqCAN5Gavcz6,spotify:track:7gErppCmVJgqCAN5Gavcz6,https://api.spotify.com/v1/tracks/7gErppCmVJgqCAN5Gavcz6,https://api.spotify.com/v1/audio-analysis/7gErppCmVJgqCAN5Gavcz6,170093.0,4.0,
7007,Mind Fucked,Adia,Lyrica Anderson,168010,spotify:track:6G9hOorRnt0rInSSiW2U1d,https://api.spotify.com/v1/tracks/6G9hOorRnt0rInSSiW2U1d,0.69,0.605,2.0,-7.687,0.0,0.0404,0.269,0.0,0.123,0.288,109.886,audio_features,6G9hOorRnt0rInSSiW2U1d,spotify:track:6G9hOorRnt0rInSSiW2U1d,https://api.spotify.com/v1/tracks/6G9hOorRnt0rInSSiW2U1d,https://api.spotify.com/v1/audio-analysis/6G9hOorRnt0rInSSiW2U1d,168010.0,4.0,
7008,When You Look Away You Still See My Face,Rainbow Room Five,Rainbow Room,64166,spotify:track:6umEfbhuJowyrXYFCgQK5o,https://api.spotify.com/v1/tracks/6umEfbhuJowyrXYFCgQK5o,0.915,0.45,9.0,-6.061,1.0,0.0441,0.265,0.000775,0.139,0.448,90.005,audio_features,6umEfbhuJowyrXYFCgQK5o,spotify:track:6umEfbhuJowyrXYFCgQK5o,https://api.spotify.com/v1/tracks/6umEfbhuJowyrXYFCgQK5o,https://api.spotify.com/v1/audio-analysis/6umEfbhuJowyrXYFCgQK5o,64167.0,4.0,
7009,Houston We've Got a Drinking Problem,Time Gentlemen Please,Martin Gordon,165560,spotify:track:4a5uNgptBSC56riRXvCvmC,https://api.spotify.com/v1/tracks/4a5uNgptBSC56riRXvCvmC,0.421,0.937,9.0,-6.487,1.0,0.171,0.00318,3.84e-06,0.195,0.409,139.492,audio_features,4a5uNgptBSC56riRXvCvmC,spotify:track:4a5uNgptBSC56riRXvCvmC,https://api.spotify.com/v1/tracks/4a5uNgptBSC56riRXvCvmC,https://api.spotify.com/v1/audio-analysis/4a5uNgptBSC56riRXvCvmC,165560.0,4.0,
7010,Fight Fire with Fire - 2002,Cover Songs 1993-2007,Therion,268706,spotify:track:7ENQcLYZeL0HHlXOHWY7g1,https://api.spotify.com/v1/tracks/7ENQcLYZeL0HHlXOHWY7g1,0.453,0.857,1.0,-8.458,1.0,0.0656,4.99e-05,0.836,0.0754,0.342,94.898,audio_features,7ENQcLYZeL0HHlXOHWY7g1,spotify:track:7ENQcLYZeL0HHlXOHWY7g1,https://api.spotify.com/v1/tracks/7ENQcLYZeL0HHlXOHWY7g1,https://api.spotify.com/v1/audio-analysis/7ENQcLYZeL0HHlXOHWY7g1,268707.0,4.0,
7011,Con Todas las Ganas,Esencial Ana y Victor,Ana Belén,172880,spotify:track:7LdsNos6HC7DUK4ec8GuV6,https://api.spotify.com/v1/tracks/7LdsNos6HC7DUK4ec8GuV6,0.6,0.443,7.0,-8.461,1.0,0.0718,0.554,6.55e-06,0.121,0.266,92.094,audio_features,7LdsNos6HC7DUK4ec8GuV6,spotify:track:7LdsNos6HC7DUK4ec8GuV6,https://api.spotify.com/v1/tracks/7LdsNos6HC7DUK4ec8GuV6,https://api.spotify.com/v1/audio-analysis/7LdsNos6HC7DUK4ec8GuV6,172880.0,4.0,
7012,Quien Se Acordara?,Entre Cada Palabra,Marta Gómez,235000,spotify:track:3JTOFONkItvAc5i58m0vzJ,https://api.spotify.com/v1/tracks/3JTOFONkItvAc5i58m0vzJ,0.566,0.328,7.0,-15.911,1.0,0.0348,0.849,0.393,0.0614,0.564,104.203,audio_features,3JTOFONkItvAc5i58m0vzJ,spotify:track:3JTOFONkItvAc5i58m0vzJ,https://api.spotify.com/v1/tracks/3JTOFONkItvAc5i58m0vzJ,https://api.spotify.com/v1/audio-analysis/3JTOFONkItvAc5i58m0vzJ,235000.0,4.0,
7013,Enamorao - Live,El Sonido en Vivo,Ilegales,261160,spotify:track:5ybZf6AhJfzZUl22AdRUA0,https://api.spotify.com/v1/tracks/5ybZf6AhJfzZUl22AdRUA0,0.71,0.889,2.0,-6.186,1.0,0.0552,0.239,0.00149,0.958,0.615,131.045,audio_features,5ybZf6AhJfzZUl22AdRUA0,spotify:track:5ybZf6AhJfzZUl22AdRUA0,https://api.spotify.com/v1/tracks/5ybZf6AhJfzZUl22AdRUA0,https://api.spotify.com/v1/audio-analysis/5ybZf6AhJfzZUl22AdRUA0,261160.0,4.0,
7014,Serenatas,Além Tejo,Tuna Académica da Universidade de Évora,121704,spotify:track:05Uwd270xvGHA3ChBSr3yU,https://api.spotify.com/v1/tracks/05Uwd270xvGHA3ChBSr3yU,0.546,0.633,4.0,-12.378,1.0,0.0769,0.0301,6.16e-05,0.167,0.655,149.987,audio_features,05Uwd270xvGHA3ChBSr3yU,spotify:track:05Uwd270xvGHA3ChBSr3yU,https://api.spotify.com/v1/tracks/05Uwd270xvGHA3ChBSr3yU,https://api.spotify.com/v1/audio-analysis/05Uwd270xvGHA3ChBSr3yU,121704.0,4.0,
